hf_summer_demo.u_user,hf_summer_demo.duration
5a79b3d90d170708be1c1163,668
5a601a800e3b8828ea0768df,35
5832ca3a9ea0fa595556004b,105
5a9b5583d157d028a78d45be,2
5a589dda9bf8ce1ac8e019c6,6
5a7ab5d0d55184587c61e6b0,34
58d8a33d1e02b105f5a0b9d2,51
59fc2f52f4d54d1e9ea7b7f1,24
5958d2d9f61b477621348505,1
599bc172e0d6a2152cf78b94,43
59eb003d8c8914085ed0c0d1,2
5a76c0eb66652028afd5f1db,117
59bbdd2dadc00a06a0b6ea94,103
5a5c322778191c273429526b,65
5a783cfa60569268c69e1b89,32
592ad29953bdeb64b3479eb5,754
5a5e0f2d4c8b2728481666ca,7
583c24bc0411e2c605eac696,9
546888f7908cfb4079b419b5,89
5a3b8ca9d4d17a03d78875f8,36
5a2552d07d744922909a7c12,14
5aaa5655b906ea179117b311,18
597885d6aa2e560407cc8a7f,16
5a3e8a706574ec2876574c25,203
5a23b71b8670912884363f9b,112
585bc8a85c3debd60593f5d7,3
58980d4953aacb05ed794d8e,255
59b68733dadb200409c6b577,1
5a1bdd3fe0f1f245b9ee6b7d,9
5a6531f027106c2ecd90b688,253
582313f8cab59eb50543628c,23
57d4ee36ff17b23b6041c717,5
5a75a582057eed270fc53c04,32
5a5de900651d2a28edc96644,24
5a6189ceeeaada283943d5a9,74
5938729516c19b63f80db9e2,132
57d16f606c75a8fa1e78a0ef,4
5a2a01406cf2b828e66d58d8,42
5a94ad5a6789a228ffa21499,9
5a6c77b5ce1dc54aadccc13e,4
5a98bfe6fd452f28f189ce48,110
57ec72f45713d9d81e672071,20
59cc749857f543661068056c,34
58283be25a93e2f605a8f9fb,668
5a92a938b48c6628f02976b8,7
5958ef0c8d77aa095e6c5639,63
568623011b73754b7b0a21b9,1
59662e9814e37030b623cec3,355
5a5892f2cc99d762368abf09,40
5a66dc4372f12e06028128a3,68
5a649cbb1ce064289ffc4d0e,331
5a9d6a52dba76928fb11844d,67
59aa89d07ba75d2ed253d646,7
5a7306c7f682d2299cc5f940,37
59aea926949cce16da79353f,92
58ce934335372f260b57d880,337
5a9e783c54941129e8146b1a,9
5a714096b325fa28de30510f,52
5a6856524ec8e43055877c94,19
5a3a7af6bb5baa4914366916,25
5a92a050a2855828e6b7fe09,6
5aabc877ac0d370dc5348463,87
59ce35bf7a14e1524c759b48,105
59fc5a7056104506d0b545a8,2
59cccd19512cb8525213b5da,1
5a6733215805c6283be5f545,2
5a49f86ff9f36828d9eeed1f,70
5a7309156756dd5ce7a7bb18,5
5a30ee24cda101758364cc99,24
5a3516b545428028528fd5ef,27
59afed801f74170807c99e4c,4
5a6e916c7675eb7db05e2cc5,35
5a101b6e688b39585a0185db,77
57e748d2e485d2aa05d6724b,2
5961a8908a438805bd6e4243,119
5a0f0556833451282924f02a,1
59d5775c2b09cb6bdbaffc56,38
5a2408845ee34624d7483dd8,142
5a0b8895b6fd047c3aa508e7,66
5a586d68080bc2712d95c4a8,27
59aa736bdb514405db8557e5,17
5a6be7d642a9172a2c2b9f47,35
5aa9e55abcaf9d28b707c74e,4
59a7e9a6a99e6f40325cf916,1
5a5f3af78ea1fe303042017f,9
5a5b2d9fca215e756979bb6f,40
596c3c25d87f3c05c58867ab,67
5997c54687c5106d277ff5bc,40
5a9bde6b70f85d21ac112838,4
59cce3cbbbb69261de79a6b9,31
5a9a4fcc659b23284f883efe,61
5a5993af229acb28e1e74b19,22
5a692399563f933325e397d7,16
5a0198ded9265e392c9d07f4,157
5a52f5ff9d7644652c894688,3
5a8d71824b01b028ecb49a06,111
5a995a4fce316a28f0484ee0,37
59d6d4029a1f01136d257ce5,385
59d451254cac2506db076375,1
580b0a3e9739095211e139e6,30
59e683026751b96791ac821c,1
59cf6e1468b5f71f6c1b4315,63
5a1fe3b0372c892021c2dd97,2
599ec7bbe702d854cb30466b,8
595a5f8df1e31951f6ab66d6,161
59a942906cdcc21e95bbb432,15
5a6299613d4bb7224ec8e4cd,46
5a51ab3c50e4c228983c1ca5,59
59a94b5e3e099f763cc0b7b4,1
59786cd15ab5c00405859544,42
5a2276d8b235e123cde4fdab,10
5a3cffda82ed475f2bc4446d,52
59b3d5b6e9b816610c59c7e3,170
5a8d431e8bc07628e9436a80,33
5a3de721cdc0f528c9e15c40,4
57ec72f55713d9d81e67208c,6
59a935a8faadb10b45eddb61,8
59abf521c2cd5646cbfa88d1,9
5a2696e35d0fb8297e505c36,44
57a0b471ea2a6d7505781fb2,62
5aaba3cf6982ab44fd174807,88
59a280b32aa0203668da2717,19
5a78364bed7826463d978c67,29
5a59acac1334dc28e1612a52,42
5aa4a70f2a05d828fd25c96e,110
5a543abf72cb9427b0c30d20,47
59f484b95998c405b04c0ddd,45
5a27e45b67038b2fad9b6da7,139
5a74428b785cf6388de822ad,110
5a695b4bcb4fd12dd0df519d,27
5a954808cd7aeb28fb661af7,25
5a14192bb317ff2829772f11,83
592b8dd06a7ccd05f81532ef,29
59bf58a78a36af069c1231ca,160
5a90d2d775e02a28e4d3315f,10
5a03b820d595610a8a20e892,7
5a215a5265f44f2981295c65,25
572be816b98c01487f20c5d3,143
5739a04f65ec8dd617b99502,72
5a6a029b85ca3f0650b9adb7,72
5a8a5dfa2dd56728c7130dc8,45
5a67f75d1ca96d5c2f3c7572,130
5a748150fec93e28e7fa3c34,41
59a75213815c0f07646343d5,35
5a7aef2789f6f527c033fa65,7
5a7ba5f1d3d0a128dca0dd0c,24
5a6efa82fdfc1127d042d98a,87
597bfff8bdc6f9043d29dc0d,199
5aaa0307bcaf9d28b707d429,35
5a924ab80d20b92867c957e5,36
59bba2b93bcfa163758be1f7,100
5969647337feba05ca62deaf,10
56d3efdf62f39e42088da700,26
57b876a63591f8504b79dd41,1
5a17bbef588ba2270ff19750,185
5a347667d6fca528d55536a7,29
5a5e007da72cdb289cae14e8,74
59058542b0ade2062492f3dd,62
59c8f1638cd2500a1a67da15,1
58259a9b57235ee7050f53a4,23
5a76e5002f8a06724dad2b1e,65
59c4a30c08b69a236f648f4a,5
5a9279cf0014a628aeee745d,38
5a6531f027106c2ecd90b69f,26
5a740f4763fdf1146f5c9adc,46
5a84147d403d8728eb59d5ae,75
5a5f3b89c664f8764c2534a7,7
5a7704e169a54b28e7acace0,46
59ae35d9f7701a40ffe6539b,6
5a65335027106c2ecd90bbd7,13
5a73e0f0622f1428ea66bcc5,30
5a9bac8cef89b328c93765cd,72
5a6f290ece1dc54aadcd3635,79
5a2fc6d60f7aef6ebf9ec946,42
599e498bf2404c0e9adfae37,21
5a5a174b69c4f92245e6bc90,48
596ad6bb40b89005e1680b8f,45
582991a3b078cbd053bbc301,3
5933db9bd6f810382205f726,76
59f9dd5bc0c3741062c4c50d,6
5a842f3b60eec028eee60722,200
57ec72f45713d9d81e672076,0
5a70108651e9fc28dddef190,7
59e0913f3c16f40a4a1f4037,41
5a51bf1d99f90c295ff5912f,43
57c257c94cda7c7a746781b0,47
5a1f938b92440f280fcbe086,50
569b78a0d09a9508487e5aa9,5
5a2e842a85019028d3d958b6,4
5a32687fb48a1727fe529399,14
5a755874aad6ef28d99a86f0,59
5a2672dc64fa172a3692dacb,1
5ab79e12363c6328f02d2f04,23
59571e452f87b605c206d099,62
599da33386069054e28b0a8e,52
5a922ef7840eb4248013001a,169
59ec913e993c290740eb8470,3
5a7bb7790bf9d728f2dcf2d1,573
5a44e0badeec15210c7df95b,3
59eaa6e2bb7d2731cab1cb79,97
5a9a6ecf659b23284f88464c,146
5a824c858e73df29d82aa32a,54
5a45b7e8a2142b28c3582b75,32
5a5a032383a94a1f9aaba414,14
5a11824511a99e3174f3f75a,37
59c63144080d6c35a420a1f5,26
59c1b5b677e4304803e80ed4,14
59ba7e5b03fe4a7f70e00796,62
57f7a6594373bbb4051e7834,192
59d43860a242c51e0ca0ac19,40
59cb9f30e1ff5e23ce7243db,49
58e4cd01fc69921b7633273e,3
5a0069dafad6a606317083c1,38
5a12c8bd4cedc351afb27f93,41
598c38b8d54856105d9ac1f6,4
594c9987d55cdf05c7c71c4f,134
58ff25bfb2c76f05f02d9dc5,23
592180c570f32e1d667557e0,6
598a7aa7a0f88d043d4e5deb,30
58984194410b8e724ef0202d,48
59c518eb22655d365ee8494e,91
5a65ad63a2aa5c28494bd151,45
5a84270fa471e8287c5a3523,53
5a055ff817e4dc30a05a7ab4,77
5a3901baf6e65b287cde4c2d,40
5a701882812b0d662d713aed,108
5999101773625c386070bf76,3
5a770a795248c928e93b27e3,63
59a53febfd63482e43095e77,44
595884d2208fca5a1ae77569,4
5a1ab6b57e113d281feeff4a,56
57a52a68324e229a37535c9d,295
56aac98e35d7679536418851,361
5a993508ff735928fea4d9a8,6
5a67e9171ca96d5c2f3c528d,29
59fb225cd0d4e03d621b46f3,35
5a953b2d7a081628fd7b05c9,86
5a699822563f933325e438f5,4
5a16a201743b96284caaf7ff,37
5a56cbd583bdf2390b4638af,3
57ec72f55713d9d81e672099,30
5a68770323d12c176d547eab,27
59df49d22cb97b7d848e40ae,38
5a2269856be30e28994cd963,66
5a6c73f0dc874e732228e043,23
5a9e70a3be38bb27dc5501bd,94
5a71d477eded0d28d3bb008e,80
59ec014e52299708dd74e32c,40
5a810510fe5bb5572bb55134,12
59a8c00596be372707732d9b,48
5a5024781357392913d0170e,3
58624cfe1bcd7bc60500593a,155
5845540a2c5656fa059f2343,3
59f029840145f806fa5a1d90,27
57ca30e884de59740591ee67,80
5a785870fda5442883793306,9
59cc90023652442e86cf530e,3
5a5f090345ffb30e76d286b3,5
59b3b8c1044b5c471d5c853e,101
581af84096734acc7d462dc7,87
5a6de3a9f3728a28e7567ed8,43
5a03ddd41ca14f071e38cea8,59
5a5857eb79eb0e7eee2e15eb,118
59f52c084466f505fa9ac345,197
5a6dab39cb0fd228f12f8e5c,32
59866b5935804012eb5dbb6e,3
5a640e0e4c1ca6281a283320,48
5a69e4c036bc2c42fb03c442,29
5a59788d016805262af79a38,13
5a6d65ab0e1efd28af786458,4
59f345fdc1029627b12b1743,5
5a085344ef4e90285ced87a2,123
5a462b0280ace06ea784a5ae,4
59fb225cd0d4e03d621b4719,2
5a6ab2d25f64750a8ae3fdc9,89
5a86f76ff04c8328ea49d213,44
58259b9f57235ee7050f582a,2
5a96a1c5297e9b282bd13115,2
5a96a3cc6b8f7928b4dd97e6,11
5a69d9d0563f933325e47258,3
59d35b3acc149307edc57310,205
5a7940d0d142082899d17977,81
59ad096e4fbf63636c2ddf64,5
5a5aef3fdb221528e9945bfd,19
5a74fc9c2f8a06724dacccca,97
596782cd1daa146bf7d40407,18
5a937c50f5e54e3e2f08d5ac,64
5a9e741adf2c8c28516609d4,56
5835abfaf20f55c4057d762c,17
59ad5631fc8525060f08d418,10
59fc69e5fad8ff0721f2cd88,38
5a93fccfb8470b28b764cef0,59
5a94ebb1f0636f28f840750b,191
5a596f959977103ac24a11a2,15
59b49e83d33090062b0d822d,21
5a40f94f07ad1b278618de8f,4
59a58b111a13ee1626ce561b,1
59f8656de96ca00743683287,135
5912e692db40eb609672eee6,2
58cc8d9865b2b005d6e8052a,197
5a816004f2d0b43e32ace5de,109
5926e72397dae071bf583a89,73
59b38a68044b5c471d5c6bf7,59
5a01933b9ae5cd06ead43872,22
5aab545a33f5c12fe6c0d196,56
5a840fa060eec028eee5fe55,69
5a995ba754a0086244e8aea2,2
5a5f45f490cb0d79f38c90f8,75
59e44450654da907b8c66824,9
59be0108f27cf606bdbfc220,34
5aad1e29f14f6428b929aa99,2
5a1c8f121487301d5993f2ff,11
59ae5680f7701a40ffe6631e,57
5a9a223dd04fc0249f13e115,161
5a522bf791ea0628fb936f67,255
59a9546b8430292903e5cc3c,228
569b1fa3e602d0927d082360,75
59c1961a043e4c5de107c73b,37
598808d011352326a13985df,36
59d23fcd6aeec6090341447f,114
5a6b099a4f399828eda2865e,1
59abb91c4fbf63636c2d8ab0,2
596a07dbac03f305c511b405,36
59eab2fc49ce4706c98ada0c,10
5a6f20c3f7b2e628f4cb8962,158
59ef19dd9b818806d3887fd5,63
59abbfd6a32e122788fe1503,15
593bba09528f275660cfc2e9,55
59e9dc4ccc011c05a8c7e833,10
59a7eb9bfb8ac90646e03a6f,80
5a8da45fb4572728e33a17f5,49
5a7507d263fdf1146f5cc1bb,3
59e80f4cb724050df01048b5,62
5a84e2309786d82889daab38,41
5a02f9064c8b202ee72962c1,45
5a34643851b79b2848f624fd,73
5847ef51194c85ed0581aa00,110
59b91e5f4963c304fb942d05,3
59e9f0588f0f6a4e7905383f,75
59b35794059e44074e3139d9,121
599e717c7913e504b5100d08,102
59fd4a6049fbb00710458b23,3
59e84885b724050df0105e9b,18
5951b9cb208fca5a1ae6d66a,58
59ec81d83cc88233dbe62ab0,52
5a6f3763d3d2fa28e4decdc1,3
58758bbccf530250b670ff8c,156
5a391890dc383010f4236a00,35
59cf975ba0115c07bd9411c2,96
5a2de1478cbe5d287436e447,15
5a9820cc825e602883736619,152
59abb241f40dba3e9efd37dc,57
5982eaae7a7ac85a85c13436,383
5a64cc886a5f431dde7cc89a,32
59f6b307085b0805fab0c707,68
59bc8a99be2c6405aa3b1fab,380
5a7ae37c5d13d23f528e8b95,230
593150526648a905fca0c545,31
5a6ad06ee1031d28e2c4afb7,88
59be114fe037e20a005a87ef,82
5a98ce9595f45b65ecfaefd5,54
5a9bea7509f79928f3cda37b,64
58b58123fed98805ea007e90,39
59a010ac964f4c24362ceb0e,54
5a6997878f6fd06a47379815,913
5a2131286fe7c56d4dc3aabd,45
5a692399563f933325e397db,124
59ea13f4070a1f0603ecea58,94
584d24218e1a9eb905e10273,95
5a080748edaad30ce2c4a99f,2
5737419a2da19da378d06fd8,66
58f0cd06f7af0a158086abc0,396
57d7c7e317b73a537875bd59,7
5aa9c9140c81f32902ac2abe,60
5a3664fbbada2b27b352b34f,3
5a36220ad92e9828e4df51de,20
5a63e81576510d30cbf7dd54,29
5a59f83dbeb09928eec465de,26
59afd4c3f68c1a0600d5b109,28
5a5eb11490c12828e62b5a54,136
5a923b722ac44110bcab016c,127
59bcfb1a4a85d3078c78b855,61
59d9998f53723a07ba03c8a8,11
59fbfd33f4d54d1e9ea7abe4,32
59468ea708627805bdfa539f,23
5aa9e0360c81f32902ac30d4,27
58aee6554af0ad21eade4232,68
5a695040563f933325e3da56,84
5a65335027106c2ecd90bbcd,113
596b198b8f263e05c5ef01fe,20
5af14cb821f4595d35a9ef6e,40
5a6ea9a44aa10428e909540e,230
59761f09a736af5501a1b61c,4
5a1430a143c8d128d290073b,7
58df4da44eb5e017e5387caa,1
5a07239d75bebb2aaa31ab1a,6
59da31692256944976bc2720,4
58970cd1fc925c379056ec65,95
5a237c198670912884362ca1,26
5a83a9c2e7998329b02e4414,103
5a6ee0d4a79abe28fd9fe79e,57
5a1d466bda19df0bdd381840,10
595f8f1944dfdb41934acfe9,30
57d7519917b73a537875274f,44
59db65e0e63f0706cfd982f5,2
5a713645de1fb2284833e02c,3
5a15051fb312c7694c5ad697,117
5a7baf6e34e8046f1c638947,82
5a3a685ec77014292494a2af,60
59f2add6909c421dba34058b,121
5a1d3eba321fa72881e4521b,60
